dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,1.051032,7.539090,9.565170,0.597768,-0.373869,0.000000,3.096096
0.050000,1.021638,7.540358,9.594591,0.579074,-0.373869,0.000000,3.100860
0.050000,0.993173,7.541452,9.623077,0.560381,-0.373869,0.000000,3.105463
0.050000,0.965637,7.542386,9.650629,0.541687,-0.373869,0.000000,3.109908
0.050000,0.939032,7.543173,9.677246,0.522994,-0.373869,0.000000,3.114193
0.050000,0.913358,7.543823,9.702928,0.504300,-0.373869,0.000000,3.118321
0.050000,0.888616,7.544350,9.727676,0.485607,-0.373869,-0.000000,3.122291
0.050000,0.864806,7.544764,9.751489,0.466913,-0.373869,0.000000,3.126105
0.050000,0.841930,7.545077,9.774367,0.448220,-0.373869,0.000000,3.129762
0.050000,0.819987,7.545298,9.796311,0.429527,-0.373869,0.000000,3.133264
0.050000,0.798979,7.545438,9.817320,0.410833,-0.373869,-0.000000,3.136611
0.050000,0.778905,7.545506,9.837394,0.392140,-0.373869,0.000000,3.139804
0.050000,0.759765,7.545511,9.856534,0.373446,-0.373869,0.000000,3.142843
0.050000,0.741560,7.545462,9.874739,0.354753,-0.373869,-0.000000,3.145729
0.050000,0.724290,7.545367,9.892009,0.336059,-0.373869,0.000000,3.148463
0.050000,0.707955,7.545233,9.908345,0.317366,-0.373869,0.000000,3.151045
0.050000,0.692555,7.545069,9.923746,0.298672,-0.373869,0.000000,3.153476
0.050000,0.678090,7.544881,9.938212,0.279979,-0.373869,-0.000000,3.155756
0.050000,0.664560,7.544675,9.951744,0.261285,-0.373869,0.000000,3.157886
0.050000,0.651965,7.544457,9.964341,0.242592,-0.373869,0.000000,3.159867
0.050000,0.640305,7.544233,9.976003,0.223899,-0.373869,-0.000000,3.161699
0.050000,0.629580,7.544008,9.986731,0.205205,-0.373869,0.000000,3.163382
0.050000,0.619789,7.543787,9.996524,0.186512,-0.373869,-0.000000,3.164917
0.050000,0.610933,7.543575,10.005382,0.167818,-0.373869,0.000000,3.166304
0.050000,0.603012,7.543374,10.013305,0.149125,-0.373869,0.000000,3.167544
0.050000,0.596026,7.543189,10.020294,0.130431,-0.373869,-0.000000,3.168637
0.050000,0.589974,7.543022,10.026348,0.111738,-0.373869,0.000000,3.169583
0.050000,0.584856,7.542877,10.031468,0.093044,-0.373869,0.000000,3.170383
0.050000,0.580673,7.542755,10.035653,0.074351,-0.373869,0.000000,3.171036
0.050000,0.577394,7.542658,10.038934,0.056879,-0.349445,0.488478,3.171548
0.050000,0.574930,7.542583,10.041399,0.041743,-0.302712,0.934673,3.171933
0.050000,0.573163,7.542529,10.043166,0.028944,-0.255978,0.934673,3.172208
0.050000,0.571978,7.542493,10.044352,0.018482,-0.209244,0.934673,3.172393
0.050000,0.571258,7.542471,10.045073,0.010357,-0.162511,0.934673,3.172506
0.050000,0.570885,7.542459,10.045446,0.004568,-0.115777,0.934673,3.172564
0.050000,0.570743,7.542455,10.045588,0.001115,-0.069043,0.934673,3.172586
0.050000,0.570715,7.542454,10.045616,0.000000,-0.022310,0.934673,3.172590
0.050000,0.570715,7.542454,10.045616,0.000000,0.000000,0.446195,3.172590
