dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,3.055425,7.430465,8.631736,1.411466,-0.304257,-0.068609,2.703433
0.050000,2.992128,7.459896,8.701541,1.396083,-0.307665,-0.068156,2.709369
0.050000,2.929360,7.488615,8.770567,1.380531,-0.311048,-0.067666,2.715668
0.050000,2.867124,7.516605,8.838808,1.364807,-0.314463,-0.068301,2.722313
0.050000,2.805426,7.543850,8.906253,1.348914,-0.317867,-0.068080,2.729288
0.050000,2.744272,7.570334,8.972896,1.332849,-0.321293,-0.068532,2.736575
0.050000,2.683670,7.596046,9.038726,1.316613,-0.324723,-0.068587,2.744156
0.050000,2.623630,7.620975,9.103737,1.300203,-0.328202,-0.069590,2.752015
0.050000,2.564160,7.645111,9.167917,1.283618,-0.331695,-0.069846,2.760135
0.050000,2.505273,7.668448,9.231260,1.266858,-0.335204,-0.070181,2.768496
0.050000,2.446979,7.690979,9.293756,1.249920,-0.338761,-0.071141,2.777083
0.050000,2.389294,7.712701,9.355397,1.232804,-0.342322,-0.071224,2.785877
0.050000,2.332229,7.733612,9.416172,1.215508,-0.345914,-0.071852,2.794859
0.050000,2.275800,7.753712,9.476074,1.198032,-0.349525,-0.072209,2.804013
0.050000,2.220023,7.773001,9.535092,1.180375,-0.353139,-0.072291,2.813319
0.050000,2.164912,7.791483,9.593219,1.162537,-0.356762,-0.072453,2.822760
0.050000,2.110486,7.809162,9.650445,1.144518,-0.360385,-0.072458,2.832317
0.050000,2.056760,7.826045,9.706761,1.126318,-0.363994,-0.072173,2.841974
0.050000,2.003752,7.842139,9.762158,1.107939,-0.367583,-0.071791,2.851710
0.050000,1.951480,7.857453,9.816627,1.089382,-0.371143,-0.071203,2.861510
0.050000,1.899962,7.871999,9.870159,1.070649,-0.374666,-0.070459,2.871355
0.050000,1.849215,7.885788,9.922747,1.051742,-0.378138,-0.069436,2.881228
0.050000,1.799257,7.898834,9.974380,1.032664,-0.381559,-0.068422,2.891111
0.050000,1.750106,7.911152,10.025051,1.013419,-0.384897,-0.066764,2.900989
0.050000,1.701780,7.922758,10.074751,0.994010,-0.388182,-0.065697,2.910844
0.050000,1.654295,7.933669,10.123473,0.974442,-0.391355,-0.063453,2.920661
0.050000,1.607669,7.943903,10.171209,0.954720,-0.394439,-0.061682,2.930424
0.050000,1.561918,7.953479,10.217952,0.934847,-0.397467,-0.060558,2.940118
0.050000,1.517058,7.962417,10.263693,0.914831,-0.400311,-0.056886,2.949730
0.050000,1.473105,7.970739,10.308427,0.894677,-0.403081,-0.055403,2.959244
0.050000,1.430074,7.978465,10.352146,0.874389,-0.405756,-0.053489,2.968648
0.050000,1.387979,7.985618,10.394845,0.853977,-0.408250,-0.049893,2.977930
0.050000,1.346833,7.992220,10.436517,0.833443,-0.410677,-0.048533,2.987077
0.050000,1.306649,7.998294,10.477157,0.812797,-0.412926,-0.044983,2.996077
0.050000,1.267441,8.003863,10.516759,0.792042,-0.415090,-0.043276,3.004921
0.050000,1.229219,8.008951,10.555319,0.771188,-0.417083,-0.039870,3.013597
0.050000,1.191994,8.013582,10.592831,0.750240,-0.418962,-0.037566,3.022098
0.050000,1.155776,8.017778,10.629291,0.729202,-0.420755,-0.035856,3.030413
0.050000,1.120574,8.021563,10.664695,0.708085,-0.422346,-0.031828,3.038535
0.050000,1.086398,8.024961,10.699040,0.686891,-0.423879,-0.030666,3.046456
0.050000,1.053255,8.027995,10.732321,0.665630,-0.425215,-0.026713,3.054170
0.050000,1.021153,8.030687,10.764536,0.644300,-0.426602,-0.027742,3.061669
0.050000,0.990098,8.033061,10.795682,0.622917,-0.427664,-0.021247,3.068948
0.050000,0.960096,8.035138,10.825756,0.601478,-0.428772,-0.022149,3.076002
0.050000,0.931152,8.036940,10.854756,0.579993,-0.429706,-0.018682,3.082826
0.050000,0.903272,8.038488,10.882679,0.558463,-0.430597,-0.017818,3.089415
0.050000,0.876459,8.039803,10.909524,0.536897,-0.431318,-0.014419,3.095767
0.050000,0.850718,8.040905,10.935288,0.515291,-0.432129,-0.016223,3.101876
0.050000,0.826052,8.041813,10.959971,0.493660,-0.432606,-0.009539,3.107741
0.050000,0.802463,8.042545,10.983571,0.472000,-0.433215,-0.012181,3.113358
0.050000,0.779955,8.043120,11.006087,0.450317,-0.433661,-0.008917,3.118726
0.050000,0.758529,8.043556,11.027518,0.428611,-0.434113,-0.009037,3.123841
0.050000,0.738187,8.043867,11.047862,0.406889,-0.434430,-0.006356,3.128703
0.050000,0.718930,8.044071,11.067120,0.385151,-0.434768,-0.006758,3.133310
0.050000,0.700760,8.044182,11.085290,0.363404,-0.434948,-0.003598,3.137660
0.050000,0.683679,8.044214,11.102372,0.341637,-0.435337,-0.007783,3.141752
0.050000,0.667685,8.044181,11.118365,0.319868,-0.435371,-0.000676,3.145586
0.050000,0.652781,8.044095,11.133270,0.298091,-0.435548,-0.003528,3.149161
0.050000,0.638966,8.043968,11.147085,0.276303,-0.435763,-0.004300,3.152475
0.050000,0.626242,8.043810,11.159810,0.254515,-0.435761,0.000034,3.155529
0.050000,0.614607,8.043631,11.171446,0.232722,-0.435862,-0.002030,3.158323
0.050000,0.604062,8.043442,11.181993,0.210927,-0.435884,-0.000442,3.160855
0.050000,0.594608,8.043249,11.191449,0.189123,-0.436086,-0.004023,3.163126
0.050000,0.586244,8.043060,11.199815,0.167324,-0.435973,0.002261,3.165135
0.050000,0.578970,8.042882,11.207091,0.145524,-0.436008,-0.000703,3.166883
0.050000,0.572786,8.042721,11.213277,0.123719,-0.436110,-0.002052,3.168369
0.050000,0.567692,8.042582,11.218373,0.101918,-0.436003,0.002150,3.169593
0.050000,0.563666,8.042467,11.222401,0.080556,-0.427243,0.175206,3.170560
0.050000,0.560617,8.042378,11.225451,0.061001,-0.391105,0.722750,3.171293
0.050000,0.558409,8.042312,11.227660,0.044176,-0.336500,1.092092,3.171824
0.050000,0.556907,8.042266,11.229163,0.030072,-0.282082,1.088359,3.172185
0.050000,0.555972,8.042237,11.230098,0.018697,-0.227490,1.091850,3.172409
0.050000,0.555470,8.042222,11.230601,0.010046,-0.173026,1.089280,3.172530
0.050000,0.555264,8.042215,11.230807,0.004120,-0.118529,1.089949,3.172579
0.050000,0.555218,8.042214,11.230853,0.000919,-0.064015,1.090275,3.172590
0.050000,0.555218,8.042214,11.230853,0.000000,-0.018378,0.912740,3.172590
